Time,Temperature,Precipitation,Sunlight,Soil_Quality,Crop_Type,Soil_Condition,Weather_Condition,Crop_Health
2025-01-14 12:00:00,16.89703879711782,79.13224347416032,10.24508849075325,5.4721415197651755,Corn,Loamy,Stormy,93.16122735402466
2025-01-14 18:00:00,18.964538590395414,5.467389115724064,10.636019044306867,7.106292297485601,Wheat,Saline,Cloudy,88.13712731891627
2025-01-15 00:00:00,16.064015197558465,7.739403327925332,11.273764536899186,8.69845352380486,Corn,Sandy,Stormy,84.53553384143792
2025-01-15 06:00:00,21.721717177164564,49.346083637836166,5.528049350723992,7.74700879435855,Potato,Clay,Stormy,105.55411140045942
2025-01-15 12:00:00,27.839768474439758,27.414322233121503,5.823341981844774,6.67677816068638,Soybean,Peaty,Windy,104.0276089521299
2025-01-15 18:00:00,25.14420438488594,86.33752117470294,4.661642086812199,7.567609101784878,Soybean,Clay,Stormy,101.19035334896732
2025-01-16 00:00:00,20.861673994788234,68.00069057939,8.284431018026286,9.062706283715096,Corn,Sandy,Stormy,98.88154267001248
2025-01-16 06:00:00,25.829794876286634,5.051855137857575,3.5017617978702065,8.395043268273952,Wheat,Clay,Cloudy,76.43132951200158
2025-01-16 12:00:00,16.53937380060801,5.408563078174278,10.44187572045083,9.03510279783829,Wheat,Peaty,Sunny,79.7451137458512
2025-01-16 18:00:00,17.917137577517266,34.76313091021128,6.102988625780809,8.417784563608356,Wheat,Peaty,Rainy,86.43069195158063
2025-01-17 00:00:00,33.85721956345415,64.14602669087309,6.057273939103115,5.300081329664984,Soybean,Sandy,Rainy,86.34194315840833
2025-01-17 06:00:00,15.996746793891743,74.80393355177364,9.912600012854288,4.22565796660748,Corn,Loamy,Sunny,71.5124241017288
2025-01-17 12:00:00,26.456105515127778,7.549885546146706,6.254747445726279,6.698990253756002,Soybean,Clay,Cloudy,108.47864799427556
2025-01-17 18:00:00,28.29204565267751,5.4000273500967815,11.156678836707563,3.989718018177712,Soybean,Sandy,Sunny,93.02428113193491
2025-01-18 00:00:00,27.013741914630277,95.18406142389699,3.542692123700424,3.5715319849297313,Potato,Sandy,Stormy,87.8875855861653
2025-01-18 06:00:00,27.473433249770164,83.64699944404377,4.647581209307981,9.083209032778118,Rice,Loamy,Rainy,75.83524886499195
2025-01-18 12:00:00,15.70232567163253,75.49305234219207,8.662448612493172,8.946318771990427,Rice,Clay,Windy,100.11987946775136
2025-01-18 18:00:00,19.97222097798666,53.88933437737611,10.89674805787563,7.746289342781129,Corn,Peaty,Cloudy,90.50163177829933
2025-01-19 00:00:00,33.60248564483181,19.39292270550954,10.30635706767142,4.52790852183063,Corn,Peaty,Windy,88.05817721854177
2025-01-19 06:00:00,19.019520866884523,33.0242628017931,5.50532908622225,4.395935125443726,Corn,Saline,Windy,97.79825936276887
2025-01-19 12:00:00,23.827993385274596,58.243608819279046,6.366520073000414,7.169806990483602,Wheat,Clay,Cloudy,82.43554736313392
2025-01-19 18:00:00,21.539794240161644,27.073821354926363,8.039543118671986,3.2506324465724914,Corn,Clay,Stormy,86.53066130836572
2025-01-20 00:00:00,34.59268769283462,59.151468512650126,10.671018589996983,4.560167726002693,Corn,Peaty,Stormy,78.61982603521888
2025-01-20 06:00:00,27.727818771015738,43.39082520440728,11.950767931141925,6.658510832990915,Soybean,Loamy,Windy,94.72834479237667
2025-01-20 12:00:00,21.276307942159303,70.86726312294336,9.921235723922631,7.601012036788732,Potato,Loamy,Rainy,92.04240847212876
2025-01-20 18:00:00,27.70513445274562,65.30450500976886,7.173592134673238,9.043178678420142,Wheat,Clay,Windy,69.06406498544207
2025-01-21 00:00:00,17.510752275957657,32.48352341302076,5.3717738488973295,9.426872342003358,Rice,Peaty,Sunny,78.80080049299735
2025-01-21 06:00:00,33.608722187997735,61.198930188674716,8.213402173599377,4.5149599758579555,Potato,Clay,Windy,59.529567531069354
2025-01-21 12:00:00,29.341269085734133,18.90160348611093,5.477188220494867,6.145104245618022,Potato,Clay,Cloudy,98.53599075473912
2025-01-21 18:00:00,25.729174950736592,2.423676658147944,11.96329386638638,4.501208786654247,Rice,Clay,Cloudy,85.23329849319724
2025-01-22 00:00:00,26.323518504669387,77.56948574131073,3.1707437805984857,3.282446412744277,Wheat,Saline,Windy,91.0700478012458
2025-01-22 06:00:00,19.45138309412516,7.78306084024446,10.989450793841364,7.655255698946947,Potato,Saline,Stormy,91.69210492943012
2025-01-22 12:00:00,26.082212988814113,49.08262739477075,6.406748367064262,8.524562831985381,Rice,Loamy,Cloudy,84.87690534237866
2025-01-22 18:00:00,26.125145606393616,19.20350557770241,4.663206342105563,3.63501136694734,Soybean,Loamy,Windy,74.19348111428768
2025-01-23 00:00:00,26.700480571368875,23.397604935682647,9.192824097976057,4.238337710248992,Rice,Sandy,Windy,83.03592789335434
2025-01-23 06:00:00,19.162342224083623,11.743276820669756,4.9022017629310355,8.65935196653436,Corn,Peaty,Windy,101.69747574878882
2025-01-23 12:00:00,15.064520868018956,46.310486147330884,3.39326170050992,5.2247181654873485,Corn,Peaty,Sunny,81.06963082343927
2025-01-23 18:00:00,15.536616127498096,77.69269589873325,9.825851251600781,5.982783614600686,Soybean,Loamy,Stormy,68.3866054091174
2025-01-24 00:00:00,28.498766811340673,35.68866718911657,9.15811530258577,5.39553130648574,Rice,Sandy,Sunny,104.54811054890092
2025-01-24 06:00:00,24.564652054326345,12.862809007284238,4.158453292683302,4.281707545170524,Corn,Loamy,Stormy,93.34215862217877
2025-01-24 12:00:00,32.92949928895935,37.57501790769614,9.146418514224314,7.357677614764301,Wheat,Peaty,Sunny,72.25434710253275
2025-01-24 18:00:00,24.347816715575572,56.161782524761705,8.839969200309568,3.074451467804331,Corn,Sandy,Windy,98.30972767796247
2025-01-25 00:00:00,34.31310502397338,28.709043185675586,8.068551337112151,3.883377156188856,Wheat,Saline,Sunny,61.782532705653196
2025-01-25 06:00:00,21.624366054050807,62.140720458716935,4.825904616542566,5.550159621155869,Soybean,Loamy,Cloudy,91.15302798698329
2025-01-25 12:00:00,19.355870186626966,5.443399565253704,7.912900519373661,9.912800808431665,Wheat,Sandy,Sunny,70.62935857710767
2025-01-25 18:00:00,17.260006560774666,17.066810176658898,5.942685654001625,8.55173200757961,Soybean,Saline,Stormy,94.7373539141582
2025-01-26 00:00:00,15.571483697663073,69.48670395516554,10.497068622210287,9.218481146980439,Rice,Saline,Windy,82.7268098573729
2025-01-26 06:00:00,22.818180702981024,20.522251552521908,9.073270116636486,9.98685889007781,Rice,Loamy,Windy,89.23864526664248
2025-01-26 12:00:00,18.518050063541693,46.045582276721134,6.718318764634824,7.588509822603768,Soybean,Saline,Windy,79.89756963966082
2025-01-26 18:00:00,23.93005314260448,34.01563508647858,6.503786922415531,3.692239440392316,Potato,Sandy,Cloudy,109.17153279360386
2025-01-27 00:00:00,25.070422082230248,98.46167313998419,3.5151753028752726,3.9110301175933118,Corn,Loamy,Rainy,99.4704612948651
2025-01-27 06:00:00,34.0453666038457,93.04748401392015,10.27003768869377,5.318493538030969,Potato,Peaty,Windy,94.05115888693014
2025-01-27 12:00:00,25.037362359125027,64.99651378857388,10.468424913689724,5.621901994106363,Soybean,Peaty,Cloudy,102.60750011849092
2025-01-27 18:00:00,25.44628891072125,15.796166738227612,4.830525893378471,5.850524238380823,Soybean,Sandy,Sunny,98.22369457675028
2025-01-28 00:00:00,30.46707820876904,64.9215461205487,9.762896546408124,6.268535032138681,Soybean,Peaty,Cloudy,91.40219038586639
2025-01-28 06:00:00,16.90992913114577,58.55635220775254,7.537353758179657,4.398330783850355,Potato,Saline,Sunny,88.56085515611687
2025-01-28 12:00:00,25.95417250098068,4.4523018127451515,8.0931815991927,3.3575024769188015,Corn,Loamy,Cloudy,75.37166318271834
2025-01-28 18:00:00,15.508137949105903,66.32479419966336,5.94673011205631,9.099597134442948,Corn,Clay,Stormy,92.56506788945623
2025-01-29 00:00:00,15.819429344057227,86.4502482531441,7.454963901622552,5.310626373581142,Corn,Peaty,Rainy,84.55488981367716
2025-01-29 06:00:00,34.41177490964997,99.51887014708302,6.765129666474527,9.715759730196973,Corn,Loamy,Rainy,70.55662121473179
2025-01-29 12:00:00,16.54929604172754,67.56174612751671,7.732486267184869,8.106908625051421,Corn,Peaty,Stormy,95.78214266617242
2025-01-29 18:00:00,19.36704790762107,51.11927783500321,11.003297929661521,5.305543191018728,Corn,Peaty,Stormy,94.34788082862178
2025-01-30 00:00:00,18.126193645198672,8.597021375960267,10.189919989170848,4.775198048740817,Corn,Clay,Rainy,85.39345486225794
2025-01-30 06:00:00,23.396915008423527,96.90760207298914,9.766843086581718,8.531042660666792,Potato,Clay,Cloudy,95.7936104036649
2025-01-30 12:00:00,18.74045427704808,86.64870757746847,7.42786562959245,3.77723758417576,Corn,Sandy,Stormy,70.79301758745929
2025-01-30 18:00:00,20.71019165419132,84.31465865489831,5.106020871452414,6.515721099805933,Soybean,Saline,Rainy,83.88088409888303
2025-01-31 00:00:00,32.81313189702104,21.777379119275086,11.299301666638144,4.977043019542928,Rice,Loamy,Rainy,92.38557472314157
2025-01-31 06:00:00,15.023188681611888,69.18790552374449,9.844804314232052,7.354425282872615,Wheat,Loamy,Sunny,86.29251081234548
2025-01-31 12:00:00,18.17999793934219,97.70534303295229,5.025464190281692,7.898416923743893,Wheat,Loamy,Windy,97.32265337069128
2025-01-31 18:00:00,17.073186608148017,41.31419559252525,10.852301644299638,5.179396572606169,Wheat,Sandy,Windy,75.38388801374191
2025-02-01 00:00:00,19.238349597122507,65.35767451235354,11.697584521048226,7.404396624728194,Rice,Clay,Sunny,84.24693190744141
2025-02-01 06:00:00,29.628600996476997,76.32756307262987,3.14887620072676,3.287353589988283,Corn,Clay,Stormy,92.42571153152375
2025-02-01 12:00:00,18.600621117821294,89.19737981028436,10.202357495656733,7.413798127784668,Soybean,Sandy,Stormy,74.8292281077617
2025-02-01 18:00:00,30.172929857607805,14.031485581388125,3.579172097477107,3.365597202594087,Corn,Saline,Windy,72.12975098886953
2025-02-02 00:00:00,30.35803564171919,18.816032878264245,11.736009341076484,9.722527780555893,Potato,Loamy,Cloudy,89.42899577476072
2025-02-02 06:00:00,31.40955652939671,61.00601329283837,11.838435849583446,9.003356360037463,Corn,Sandy,Stormy,74.41113549585555
2025-02-02 12:00:00,28.620801623977297,81.46970007601202,11.289892173097597,5.240742553571556,Rice,Saline,Sunny,101.87608400139328
2025-02-02 18:00:00,21.409887834910247,67.12032104987881,3.921846015637393,9.25186996218316,Corn,Clay,Windy,85.91369034260808
2025-02-03 00:00:00,24.604571683654875,48.678641332624714,3.88878049408398,4.0747931068389605,Soybean,Sandy,Stormy,100.16202782791211
2025-02-03 06:00:00,20.391396141693377,99.85846796819034,6.012018557428242,8.134161622498269,Soybean,Saline,Rainy,89.23633340908411
2025-02-03 12:00:00,32.799153850018925,55.16579731488699,4.655388138666764,3.313038090067159,Soybean,Saline,Sunny,71.50573295396953
2025-02-03 18:00:00,29.367771963871004,52.9366206642879,7.0899670630175775,9.645366529226877,Soybean,Loamy,Sunny,85.91779507238181
2025-02-04 00:00:00,31.53212814130176,28.130045863623366,8.951677373269286,5.984471733715601,Potato,Sandy,Windy,103.8833600397395
2025-02-04 06:00:00,25.5930726372067,68.2704051649469,11.022130820785682,3.500886804485029,Corn,Loamy,Cloudy,96.598284372468
2025-02-04 12:00:00,17.80223929686199,31.80679278306886,3.8684166223720284,8.543385109484383,Corn,Peaty,Windy,81.60297657465843
2025-02-04 18:00:00,32.63346962314636,33.74954042423407,4.32671821104379,6.28015060012165,Potato,Peaty,Windy,91.82757336806336
2025-02-05 00:00:00,33.313262185621184,39.33571186751244,4.280585277663676,9.015698299200327,Soybean,Sandy,Sunny,81.43606074734151
2025-02-05 06:00:00,28.72258691190667,66.75443619980818,11.332801400768846,8.019236391353438,Wheat,Clay,Windy,109.30432806479892
2025-02-05 12:00:00,31.147078557432938,61.68522412297225,11.723636090301873,8.22316244345222,Wheat,Peaty,Windy,63.33741550356847
2025-02-05 18:00:00,22.293815835402462,86.63677961830957,10.182157360279525,3.833378442592327,Rice,Loamy,Stormy,75.12103852889508
2025-02-06 00:00:00,25.352744431131146,25.605288103240255,11.8504866882001,6.653741161135015,Corn,Peaty,Sunny,96.16716403918633
2025-02-06 06:00:00,27.85942865127104,46.799812993780044,6.10818802371925,6.322330629699923,Potato,Sandy,Cloudy,102.48058352904567
2025-02-06 12:00:00,30.28921250748846,24.818847568297507,9.505112351301229,7.085940457881476,Potato,Saline,Rainy,88.18671933648955
2025-02-06 18:00:00,15.495615105650112,9.426165423758913,3.1513475843688132,8.619059830609606,Soybean,Saline,Cloudy,71.9333508133383
2025-02-07 00:00:00,31.06199038182919,50.39125281326844,7.5204557843822455,3.8152015212828685,Soybean,Loamy,Rainy,84.89745554262021
2025-02-07 06:00:00,20.89826437640021,6.779876021078879,5.620746646724477,7.9643396844735,Corn,Saline,Sunny,99.24096260185893
2025-02-07 12:00:00,20.047446656392363,45.65409306241504,6.045885026177934,6.768852609207634,Rice,Saline,Stormy,84.16774753375717
2025-02-07 18:00:00,20.559757019936903,81.48650798037836,3.5053198008777984,8.619326912961945,Corn,Peaty,Rainy,86.51944029478044
2025-02-08 00:00:00,21.254174387837317,12.24119342584048,6.2633359020273405,3.799552077793494,Wheat,Peaty,Rainy,79.72451390302925
2025-02-08 06:00:00,28.15889022402832,10.708451910788918,11.689561364446172,3.8162486645753804,Rice,Saline,Windy,101.84421834411259
2025-02-08 12:00:00,15.98747579658384,55.79572696711895,4.531325906099189,5.339290667096408,Rice,Peaty,Sunny,73.92617317386662
2025-02-08 18:00:00,17.427031298950332,29.392357981883478,10.954687765310377,7.3548146945179935,Soybean,Loamy,Rainy,84.47953278849232
2025-02-09 00:00:00,20.785391886419028,35.97285755350963,9.642722263150093,4.361410647154504,Potato,Saline,Windy,68.94759466629634
2025-02-09 06:00:00,33.72130182418516,78.54693658105879,5.647373705183414,5.499794509913112,Potato,Sandy,Cloudy,88.74341778644036
2025-02-09 12:00:00,17.77251691073516,98.73373332186411,8.986606154740706,8.009701257960764,Potato,Loamy,Stormy,87.18020357158973
2025-02-09 18:00:00,24.113787208476012,47.287898854131946,3.8203429071426123,3.757706649971126,Rice,Clay,Sunny,99.23841372864379
2025-02-10 00:00:00,31.7311409773544,4.994620629021762,8.415301078288145,4.784542276475804,Corn,Saline,Stormy,96.90835149824545
2025-02-10 06:00:00,23.3635515031093,49.06115638494683,3.622819288290282,9.229189873710533,Soybean,Sandy,Sunny,110.36019038088435
2025-02-10 12:00:00,31.279595680080472,19.565424419377763,11.59944615475302,3.7400485132238823,Wheat,Sandy,Rainy,102.54178577385593
2025-02-10 18:00:00,26.495369022519775,78.07277247155093,5.124817791723206,6.250317831800211,Potato,Saline,Stormy,96.21293794782882
2025-02-11 00:00:00,34.647864724837035,1.8532491371951676,11.222226102649259,3.010885366311069,Rice,Peaty,Sunny,79.53722239608456
2025-02-11 06:00:00,24.625983216373037,79.24122544607467,3.50232171163506,4.486552285781098,Potato,Loamy,Cloudy,95.80318067997356
2025-02-11 12:00:00,30.629071504426086,7.337664830092083,3.6772873486216846,4.069157620218858,Potato,Saline,Windy,91.38453723985519
2025-02-11 18:00:00,19.2294770819844,11.144394810611825,7.252314487477852,4.340739674081968,Potato,Clay,Stormy,94.36791008480789
2025-02-12 00:00:00,23.420802671453764,97.10418213469248,11.051077552540805,4.242373826352381,Wheat,Clay,Cloudy,80.64649528993814
2025-02-12 06:00:00,30.946167042299557,67.8017209186989,4.396083498083483,8.176008216126911,Potato,Loamy,Rainy,86.04320271383382
2025-02-12 12:00:00,27.1868343750153,73.75030086033294,5.551862240437954,9.891527831481802,Potato,Loamy,Sunny,87.50321310491624
2025-02-12 18:00:00,17.08420305046382,97.37763587999657,5.459520500541613,9.730588511885804,Wheat,Peaty,Rainy,93.22004162149278
2025-02-13 00:00:00,24.935272477271532,42.972450997491364,9.038685777166705,7.120309959673038,Potato,Clay,Cloudy,94.39721815328893
2025-02-13 06:00:00,31.7271759992196,50.80193096108063,5.3201957804442115,7.617567654144814,Wheat,Peaty,Windy,70.18008734422138
2025-02-13 12:00:00,30.488040909249143,8.842262642363119,8.480481958666827,5.623097705756522,Corn,Clay,Windy,84.31372273338916
2025-02-13 18:00:00,32.76140893013768,68.27917865171239,11.364592102520762,7.506184790814852,Rice,Clay,Stormy,92.90218753057471
2025-02-14 00:00:00,32.416863622019555,5.4933555512708505,5.488809467515852,8.893012041582564,Wheat,Loamy,Cloudy,95.84753426091604
2025-02-14 06:00:00,32.74927933915783,78.91522157335686,9.066799481168829,4.238687065436883,Soybean,Sandy,Stormy,86.92079397231097
2025-02-14 12:00:00,23.6957961907198,87.20253602970847,7.201076010365101,9.078535305260072,Potato,Sandy,Windy,97.2763324986851
2025-02-14 18:00:00,34.446261555123414,18.338763737622987,8.014764075239942,5.490379529032785,Rice,Clay,Rainy,80.75209286179937
2025-02-15 00:00:00,19.01523998053852,96.57592183429966,6.8008285117088105,5.036255495196653,Wheat,Loamy,Rainy,70.03796801023255
2025-02-15 06:00:00,20.46535555224782,7.3263422031367265,8.531784378180753,4.783844810553003,Corn,Clay,Rainy,96.61466806309136
2025-02-15 12:00:00,18.7310912569508,27.770819989171002,3.9366524600893316,4.542977742281705,Potato,Peaty,Rainy,79.03533144073856
2025-02-15 18:00:00,17.03405190601217,39.275160771490526,4.200511260134385,5.42435600706596,Potato,Saline,Rainy,84.28093982940027
2025-02-16 00:00:00,20.95050694958819,1.6745306879846544,5.552877865509238,6.132643450009569,Corn,Saline,Sunny,93.6562399445984
2025-02-16 06:00:00,29.57444946731166,73.76829671304505,4.658920493623471,9.691885250377778,Rice,Clay,Rainy,92.86485108959884
2025-02-16 12:00:00,16.93577970120395,65.35877646726978,11.493969645937153,3.7339145337522406,Corn,Loamy,Stormy,64.55635172936294
2025-02-16 18:00:00,23.022505023310924,2.6791617739312046,8.855550812840868,8.102505315699569,Wheat,Loamy,Sunny,100.93005598730304
2025-02-17 00:00:00,17.114821455232438,55.14372318792821,9.34037057929277,9.708352325306043,Corn,Loamy,Rainy,67.81892516901554
2025-02-17 06:00:00,30.484418251024522,30.569293629963834,4.988710412665035,8.100706977545064,Potato,Sandy,Sunny,96.52368720556451
2025-02-17 12:00:00,16.908654312455763,43.84779801660398,7.4159213318846176,8.161109888597512,Soybean,Saline,Stormy,101.6753647490142
2025-02-17 18:00:00,15.91686741028835,19.408642909706984,5.994444819800979,4.728448065818837,Corn,Clay,Rainy,63.02883726613007
2025-02-18 00:00:00,20.737532397549625,89.10568643916132,6.493427922285951,7.008695455340502,Rice,Peaty,Rainy,98.82203647936434
2025-02-18 06:00:00,29.369728257720027,66.09072394926301,6.1008069692357205,7.596557447069108,Potato,Sandy,Rainy,84.73781318755309
2025-02-18 12:00:00,20.32005343445848,49.05123566085544,8.166625976491897,7.862097163319894,Soybean,Sandy,Windy,84.96614583868521
2025-02-18 18:00:00,25.230892843734843,32.840726810713065,9.396576746381456,6.494353794835073,Soybean,Clay,Rainy,112.08136788894953
2025-02-19 00:00:00,34.99545222400555,33.23045270067685,3.3783683150695647,6.515314393405714,Rice,Sandy,Windy,83.33746790701088
2025-02-19 06:00:00,31.00204631170756,75.64628814320173,9.710523512185091,9.32362517487583,Corn,Saline,Stormy,93.74777684613494
2025-02-19 12:00:00,15.499192922412036,90.16085906040979,9.775257169174829,6.3075161916543525,Rice,Clay,Windy,71.03400992950816
2025-02-19 18:00:00,30.84545061576368,43.83840486824961,11.409265088010963,9.121281647301725,Corn,Saline,Windy,85.84520680129275
2025-02-20 00:00:00,32.39604018220894,58.95906684183437,3.199204873058347,7.84758141085223,Wheat,Peaty,Sunny,95.6802100826326
2025-02-20 06:00:00,23.071926066508475,74.69160239408549,4.157757659809446,7.519324847220782,Wheat,Peaty,Sunny,97.90030620195762
2025-02-20 12:00:00,23.234966817951094,11.010512135110073,3.810818941043066,9.957642465625188,Wheat,Sandy,Sunny,65.25515347808717
2025-02-20 18:00:00,23.114057108969284,43.53971678546444,9.828160639322835,9.427762266830259,Corn,Peaty,Windy,87.20915117704767
2025-02-21 00:00:00,30.65772095890774,15.209549625080342,3.447484783793742,4.659673502614841,Soybean,Loamy,Cloudy,91.27964124816619
2025-02-21 06:00:00,17.43315558479395,80.76255123590958,7.829195725006459,3.3907217102814537,Soybean,Sandy,Cloudy,64.67091811917783
